Unnamed: 0.1,Unnamed: 0,title,category,has_exclamation,has_question,has_number,num_count,mark_count,original_title,label_score
6407,6407,kau jangan salah kaki yang untuk tepat knit sneaker adalah,Gaya_Hidup_&_Kesehatan,0,0,0,0,4,"Jangan Salah, Kaus Kaki yang Tepat Untuk Knit Sneakers Adalah...",1
5362,5362,masih as turki tekan agar sistem hancur rudal s rusia,Berita_Internasional,0,0,1,3,0,AS Masih Tekan Turki agar Hancurkan Sistem Rudal S-400 Rusia,0
5180,5180,geger edar video beberapa umbar lelaki tembak nikah di acara,Regional_&_Daerah,0,0,0,0,1,"Geger, Beredar Video Beberapa Lelaki Umbar Tembakan di Acara Pernikahan",1
4179,4179,Cukai bea jakarta ikan izin kepada plb puninar pt jaya,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,Bea Cukai Jakarta Berikan Izin PLB kepada PT Puninar Jaya,0
7030,7030,saat laju di indah pondok mobil anton ringsek timpa pohon palem nasib begini,Regional_&_Daerah,0,0,0,0,2,"Saat Melaju di Pondok Indah, Mobil Anton Ringsek Tertimpa Pohon Palem, Begini Nasibnya",1
6517,6517,liverpool kontrak sodor panjang tak klopp tahan inggri cuaca,Olahraga,0,0,0,0,1,"Liverpool Sodori Kontrak Panjang, Klopp Tak Tahan Cuaca Inggris",0
582,582,mendikbud minta daerah kepala hingga ortu anak jaga agar tak ikut demo,Berita_indonesia,0,0,0,0,0,Mendikbud Minta Kepala Daerah hingga Ortu Jaga Anak agar Tak Ikut Demo,0
5101,5101,Jadwal matchday grup kualifikasi liga europa kamisjumat,Olahraga,0,0,1,10,1,"Jadwal Matchday 1 Kualifikasi Grup Liga Europa, Kamis-Jumat (19-20/9/2019)",0
4740,4740,donna agnesia habibi kagum kecil sejak,Travel_&_Pariwisata,0,0,0,0,0,Donna Agnesia Kagumi Habibie Sejak Kecil,0
8031,8031,sunan kalijaga tantang bebbi fey bukti lapor ngamar atta halilintar bareng kuat anggap tidak,Hiburan_&_Selebriti,0,0,0,0,1,"Sunan Kalijaga Tantang Bebby Fey Lapor, Bukti 'Ngamar' Bareng Atta Halilintar Dianggap Tidak Kuat",1
4927,4927,Cepat vinal di beba latih dua celaka marquez,Olahraga,0,0,0,0,1,"Vinales Tercepat di Latihan Bebas Kedua, Marquez Kecelakaan",0
3654,3654,ibu lokasi kota rawan baru hutan bakar ini kata bappena,"Keuangan,Ekonomi_&_Bisnis",0,1,0,0,1,Lokasi Ibu Kota Baru Rawan Kebakaran Hutan? Ini Kata Bappenas,1
6941,6941,aji jokowi jangan ikut kebiri revisi lewat uu kpk,Berita_indonesia,0,0,0,0,0,AJI: Jokowi Jangan Ikut Mengebiri Lewat Revisi UU KPK,0
729,729,kpk direktur panggil sekretari pasar ptpn kasu iii di distribusi gula,Berita_indonesia,0,0,0,0,0,KPK Panggil Sekretaris Direktur Pemasaran PTPN III di Kasus Distribusi Gula,0
719,719,kabut asap buat warga sumut padangsidimpuan mengapmengap,Berita_indonesia,0,0,0,0,0,Kabut Asap Buat Warga Padangsidimpuan Sumut Mengap-mengap,0
3384,3384,tinjau lokasi karhutla jokowi cegah pale itu efektif,Berita_indonesia,1,0,0,0,2,"Tinjau Lokasi Karhutla, Jokowi: Pencegahan Itu Paling Efektif!   ",1
1865,1865,bank tumbuh dunia prediksi ekonomi ri di bawah pada persen,"Keuangan,Ekonomi_&_Bisnis",0,0,1,5,0,Bank Dunia Prediksi Pertumbuhan Ekonomi RI di Bawah 5 Persen pada 2020,0
502,502,Bubar massa slip di gerak polisi ke arah tomang,Berita_indonesia,0,0,0,0,1,"Massa Bubar di Slipi, Polisi Bergerak ke Arah Tomang",0
8195,8195,solbin laboum mirip bilang cowok usai tanpa makeup tampil music di bank,Hiburan_&_Selebriti,0,0,0,0,0,Solbin Laboum Dibilang Mirip Cowok Usai Tampil Tanpa Make-Up di 'Music Bank',1
2544,2544,gojek ambisi xceler startup dorong kembang indonesia,Teknologi_&_Sains,0,0,0,0,0,Gojek Xcelerate Berambisi Dorong Pengembangan Startup Indonesia,0
7778,7778,soimah raya ke kejut ultah bunga pot hingga kado anak perhati curi,Hiburan_&_Selebriti,0,0,1,2,1,"Soimah Rayakan Ultah ke-39, Kejutan Pot Bunga Hingga Kado Anak Curi Perhatian",1
1659,1659,seni pintu palang sambut suks tim sekda ambil muhamad cawalkot formulir tangsel,Berita_indonesia,0,0,0,0,0,Kesenian Palang Pintu Sambut Tim Sukses Sekda Muhamad Ambil Formulir Cawalkot Tangsel,0
1385,1385,Riah bakal fest hijrah syahrini dan reino barack makan siap,Hiburan_&_Selebriti,0,0,1,8,1,"Bakal Meriahkan Hijrah Fest 2019, Syahrini dan Reino Barack Siapkan 5000 Makanan",0
6565,6565,pilih wali kota tangsel icw aktivi klaim raih dukung,Regional_&_Daerah,0,0,0,0,1,"Pemilihan Wali Kota Tangsel, Aktivis ICW Klaim Raih Dukungan",0
3716,3716,sial ah kali rampas lepa muka rekam jelek pulak dan viral tinggal aja ciduk,Berita_indonesia,1,0,0,0,4,"Sial Kali Ah! Rampasan Terlepas, Muka Jeleknya Terekam dan Viral Pulak, Tinggal Diciduk Ajalah!",1
8240,8240,zul zivilia banding biasa dhani ahmad ari dan idol di penjara seperti apa,Hiburan_&_Selebriti,0,1,0,0,2,"Zul Zivilia Bandingkan Kebiasaan Ahmad Dhani dan Aris 'Idol' di Penjara, Seperti Apa?",1
6237,6237,bukan perang dagang bank mandiri waspada perang uang mata,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,1,"Bukan Perang Dagang, Bank Mandiri: Waspadai Perang Mata Uang",0
3065,3065,Leicest latih laga tatap kontra man unit dengan percaya diri tinggi,Olahraga,0,0,0,0,0,Pelatih Leicester Tatap Laga Kontra Man United dengan Kepercayaan Diri Tinggi,0
650,650,wamena kantor chao bakar bupati,Berita_indonesia,0,0,0,0,1,"Wamena Chaos, Kantor Bupati Dibakar",0
1653,1653,tarik fakta animasi spongebob yang squarep kamu perlu tahu,Hiburan_&_Selebriti,1,0,1,1,1,5 Fakta Menarik Animasi SpongeBob SquarePants yang Perlu Kamu Tahu!,1
3939,3939,rail ka clinic sambang banyuma wilayah,Berita_indonesia,0,0,0,0,0,KA Rail Clinic Sambangi Wilayah Banyumas,0
6122,6122,Tolak masyarakat revisi kpk uu,Regional_&_Daerah,0,0,0,0,0,Masyarakat Tolak Revisi UU KPK,0
7488,7488,rahasia terbang tak pernah yang kata pilot tumpang pada,Travel_&_Pariwisata,0,0,1,1,0,8 Rahasia Penerbangan yang Tak Pernah Dikatakan Pilot pada Penumpang,1
2271,2271,ini jeni yang olahraga bikin tinggi fakta mito atau,Gaya_Hidup_&_Kesehatan,0,1,0,0,2,"Ini Jenis Olahraga yang Bikin Tinggi, Mitos atau Fakta?",1
1158,1158,foto twice jihyo sere datang kang rumah daniel sudah bulan pacar,Hiburan_&_Selebriti,0,1,1,1,2,"Foto Jihyo TWICE Sering Datangi Rumah Kang Daniel, Sudah 7 Bulan Pacaran?",1
6511,6511,dki jawab ombudsman bina potong marga trotoar jalan kabel teru,Regional_&_Daerah,0,0,0,0,1,"DKI Jawab Ombudsman, Bina Marga: Potong Kabel Trotoar Jalan Terus",0
3884,3884,kereta api tabrak kualanamu cewek cuma medan lecet sikit,Berita_indonesia,0,0,0,0,1,"Ditabrak Kereta Api Kualanamu, Cewek Medan Cuma Lecet Sikit",1
6760,6760,hasil liga la dinihari spanyol tadi dan sabtu jadwal ini malam,Olahraga,0,0,0,0,0,Hasil La Liga Spanyol Dinihari Tadi dan Jadwal Sabtu Malam Ini,0
2774,2774,ppatk larang rapat pegawai hotel di,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,PPATK Larang Pegawai Rapat di Hotel,0
4982,4982,bi ekonom repo day rate peluang turun kembali,"Keuangan,Ekonomi_&_Bisnis",0,0,1,1,0,Ekonom : BI 7 Day Repo Rate Berpeluang Kembali Turun,0
6546,6546,Bentuk kpk tim transisi telaah revisi uu komisi antikorupsi,Berita_indonesia,0,0,0,0,0,KPK Bentuk Tim Transisi Telaah Revisi UU Komisi Antikorupsi,0
534,534,Tetap mahasiswa jokowi desak terbit perppu ri kpk darurat korupsi,Berita_indonesia,0,0,0,0,0,Mahasiswa Tetap Desak Jokowi Terbitkan Perppu KPK: RI Darurat Korupsi,0
7206,7206,Ramal zodiak besok rabu septemb tauru bikin boros gawat pisc stre pasrah tapi,Gaya_Hidup_&_Kesehatan,0,0,1,6,2,"Ramalan Zodiak Besok, Rabu 11 September 2019: Taurus Borosnya Bikin Gawat, Pisces Stres tapi Pasrah",1
520,520,usai buka sisa bersih demo dalkot tol cawangpancoran padat,Berita_indonesia,0,0,0,0,1,"Dibuka Usai Pembersihan Sisa Demo, Tol Dalkot Cawang-Pancoran Padat",0
5977,5977,drone emprit cara temu serang buzzer kpk lewat away give,Berita_indonesia,0,0,0,0,0,Drone Emprit Temukan Cara Buzzer Serang KPK Lewat Give Away,0
1234,1234,drama sinopsi still episod jujur shin sun hye yang yang mikat jong se,Hiburan_&_Selebriti,0,0,1,4,1,"Sinopsis Drama STILL 17 Episode 17, Kejujuran Shin Hye Sun yang Memikat Yang Se Jong",0
3986,3986,art meningg gigit anj periksa polisi enam saksi,Berita_indonesia,0,0,0,0,1,"ART Meninggal Digigit Anjing, Polisi Periksa Enam Saksi",0
8009,8009,bolbbalgan menang workahol di champion show fan seventeen minta jelas sistem vote,Hiburan_&_Selebriti,0,0,1,1,1,"Bolbbalgan4 'Workaholic' Menang di 'Show Champion', Fans Seventeen Minta Kejelasan Sistem Voting",1
561,561,Hati sakit duga motif jadi lapor palsu perkosa ub mahasiswi,Berita_indonesia,0,0,0,0,0,Sakit Hati Diduga Jadi Motif Laporan Palsu Perkosaan Mahasiswi UB,0
2733,2733,Pilu kisah pesan dalam korban akhir tragedi,Berita_indonesia,0,0,1,4,0,6 Kisah Pilu dalam Pesan Terakhir Korban Tragedi 9/11,1
5718,5718,Mulyani akan sri pantau neraca dagang dari sisi global region dan,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,Sri Mulyani Akan Pantau Neraca Perdagangan dari Sisi Regional dan Global,0
3667,3667,formappi wakil sorot perempuan dalam pimpin pilih ri dpd,Berita_indonesia,0,0,0,0,0,Formappi Soroti Keterwakilan Perempuan dalam Pemilihan Pimpinan DPD RI,0
5774,5774,diri kas lapor ke polisi duga kait tipu kasu,Regional_&_Daerah,0,0,0,0,0,Pendiri Kaskus Dilaporkan ke Polisi Diduga Terkait Kasus Penipuan,0
3584,3584,Ekonomi dan resesi muncul satria pingit ini tarik fakta,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,1,"Resesi Ekonomi dan Kemunculan Satria Piningit, Ini Fakta Menariknya",1
7694,7694,ayah viral marah anak yang ikut tuai pro demo kontra dan,Hiburan_&_Selebriti,0,0,0,0,1,"Viral Ayah Marahi Anaknya yang Ikut Demo, Tuai Pro dan Kontra",1
2563,2563,kemlu gandeng puls lab bikin pbb aplikasi pantau berita antihoak,Berita_indonesia,0,0,0,0,0,Kemlu Gandeng Pulse Lab PBB Bikin Aplikasi Pemantau Berita Anti-Hoaks,0
8020,8020,bj muncul di habibi akhir habibi trailer ainun suks bikin banjir mata air,Hiburan_&_Selebriti,0,0,1,1,0,Kemunculan BJ Habibie di Akhir Trailer 'Habibie & Ainun 3' Sukses Bikin Banjir Air Mata,1
2326,2326,simak sejak tip investasi dini peteni ala andi roddick,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,Simak Tips Investasi Sejak Dini ala Petenis Andy Roddick,1
2983,2983,Hilang sindir telah masuk istana ini masduki komentar teten hingga budi johan,Berita_indonesia,0,0,0,0,1,"Disindir Hilang Setelah Masuk Istana, Ini Komentar Teten Masduki hingga Johan Budi",1
3649,3649,di zona merah ihsg buka ke negatif,"Keuangan,Ekonomi_&_Bisnis",0,0,1,4,2,"Di Zona Merah, IHSG Dibuka Negatif ke 6.209",0
5752,5752,koleksi semi musim coach masa padu kini lampau dan,Gaya_Hidup_&_Kesehatan,0,0,1,4,1,"Koleksi Musim Semi 2020, Coach Padukan Masa Kini dan Lampau",0
5695,5695,the queen ultim celebr siap gaung hit lagu queen band,Gaya_Hidup_&_Kesehatan,0,0,0,0,0,The Ultimate Queen Celebration Siap Gaungkan Lagu Hit Band Queen,0
2947,2947,tak cuma bakar gairah baca erot turun novel bisa stre,Gaya_Hidup_&_Kesehatan,0,0,0,0,1,"Tak Cuma Bakar Gairah, Membaca Novel Erotis Bisa Turunkan Stres",1
2764,2764,apa yang haru perhati gurita supaya konsumsi hidup aman,Gaya_Hidup_&_Kesehatan,0,1,0,0,1,Apa yang Harus Diperhatikan Supaya Gurita Hidup Aman Dikonsumsi?,1
2585,2585,Kalapa posisi kembali sukamiskin ganti mengapa,Regional_&_Daerah,0,1,0,0,2,"Posisi Kalapas Sukamiskin Kembali Diganti, Mengapa?",1
7845,7845,nikah justin hailey bieber dan baldwin nyata banyak bikin orang hal kesal garagara ini,Hiburan_&_Selebriti,0,0,0,0,0,Pernikahan Justin Bieber dan Hailey Baldwin Ternyata Bikin Banyak Orang Kesal Gara-Gara Hal Ini,1
3336,3336,cek sini ini di jumlah cuti atur lahir bagi cpn,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,1,"Cek di Sini, Ini Sejumlah Aturan Cuti Melahirkan bagi CPNS",1
3260,3260,rindu lepa motif gemar safitri pamela jadi youtub,Hiburan_&_Selebriti,0,0,0,0,1,"Lepas Rindu Penggemar, Motif Pamela Safitri Jadi Youtuber",1
5117,5117,Jangan pernah jadi cristiano ronaldo bosan,Olahraga,1,0,0,0,2,"Jangan Pernah Menjadi Cristiano Ronaldo, Membosankan!",1
689,689,Kemenk bayi ibu hamil dan lansia hadap rentan kabut asap,Berita_indonesia,0,0,0,0,2,"Kemenkes: Bayi, Ibu Hamil, dan Lansia Rentan Terhadap Kabut Asap",0
6643,6643,jokowi jadwal temu pimpin kpk ini hari,Berita_indonesia,0,0,0,0,0,Jokowi Dijadwalkan Bertemu Pimpinan KPK Hari Ini,0
8370,8370,ambul pemprov angkut dki duga saat demo batu wali kota serah jakut ke polisi,Berita_indonesia,0,0,0,0,1,"Ambulans Pemprov DKI Diduga Angkut Batu Saat Demo, Wali Kota Jakut Serahkan ke Polisi",0
7026,7026,jalan nekat kaki nyebrang tol jorr di pasar perempuan wonogiri minggu asal tewa mobil tabrak,Regional_&_Daerah,0,0,0,0,1,"Nekat Jalan Kaki Nyebrang Tol JORR di Pasar Minggu, Perempuan Asal Wonogiri Tewas Ditabrak Mobil",0
6413,6413,all new toyota corolla alti siang luncur ini,Teknologi_&_Sains,0,0,0,0,0,All New Toyota Corolla Altis Meluncur Siang Ini,0
486,486,suap kasu impor ikan kpk cegah ke orang negeri luar,Berita_indonesia,0,0,1,1,1,"Kasus Suap Impor Ikan, KPK Cegah 2 Orang ke Luar Negeri",0
5292,5292,Liverpool kalah klopp napoli juara peluang liga champion,Olahraga,0,0,0,0,1,"Liverpool Kalah, Klopp : Napoli Berpeluang Juara Liga Champions",0
7706,7706,artikel bt singgung tentang tragi mati jonghyun shine picu marah kpop fan,Hiburan_&_Selebriti,0,0,0,0,0,Artikel Tentang BTS Singgung Kematian Tragis Jonghyun SHINee Picu Kemarahan Fans K-Pop,1
7464,7464,panjat olahraga ajar dind demi film otot aryo wahab kaku susah hal ini laku,Hiburan_&_Selebriti,0,0,0,0,2,"Belajar Olahraga Panjat Dinding Demi Film, Otot Aryo Wahab Kaku, Susah Lakukan Hal Ini",1
5885,5885,Ke aburiz bamsoet kalau golkar orang pecah lain tangan tepuk,Berita_indonesia,0,0,0,0,1,"Aburizal ke Bamsoet: Kalau Golkar Pecah, Orang Lain Tepuk Tangan",0
233,233,dki dishub uji coba ganjil genap kendara minggu kemarin turun,Berita_indonesia,0,0,1,3,1,"Dishub DKI: Uji Coba Ganjil Genap 3 Minggu Kemarin, Kendaraan Turun 25%",0
7854,7854,blackpink puji model usai iklan profesion ini laku pada instagram postingan,Hiburan_&_Selebriti,0,0,0,0,0,BLACKPINK Dipuji Model Iklan Profesional Usai Lakukan Ini pada Postingan Instagram,1
6581,6581,Mobil konvoi hari listrik ini begini rekayasa lintas lalu,Regional_&_Daerah,0,0,0,0,2,"Konvoi Mobil Listrik Hari Ini, Begini Rekayasa Lalu Lintasnya.",1
5223,5223,komitmen morowali cegah korupsi perintah di,Regional_&_Daerah,0,0,0,0,0,Morowali Komitmen Cegah Korupsi di Pemerintahan,0
716,716,asap pekat masih pemkot pekanbaru libur pn hamil,Berita_indonesia,0,0,0,0,1,"Asap Masih Pekat, Pemkot Pekanbaru Liburkan PNS Hamil",0
8369,8369,Pari hotman pasal kritik ruu kuhp soal ayam pelihara saran tani laku kocak hal ini,Hiburan_&_Selebriti,0,0,0,0,1,"Hotman Paris Kritik Pasal RUU KUHP Soal Ayam Peliharaan, Sarankan Petani Lakukan Hal Kocak Ini",1
4943,4943,oneplu t nongol geekbench di android jalan dan gb ram,Teknologi_&_Sains,0,0,1,4,0,OnePlus 7T Nongol di GeekBench Jalankan Android 10 dan RAM 8 GB,0
877,877,film green religion tak kalah komplek papar dengan leonardo dicaprio,Berita_indonesia,0,0,0,0,0,Film Green Religion tak Kalah Kompleks dengan Pemaparan Leonardo DiCaprio,0
6364,6364,aktivi tude ham polisi monopoli putar papua informasi,Berita_indonesia,0,0,0,0,0,Aktivis HAM Tuding Polisi Monopoli Informasi Seputar Papua,0
1395,1395,unggah reino hasil jepret barack anggun syahrini di pematang sawah,Hiburan_&_Selebriti,0,0,0,0,1,"Unggah Hasil Jepretan Reino Barack, Syahrini Anggun di Pematang Sawah",0
4717,4717,Reza rahadian syukur peran sosok dalam habibi film,Travel_&_Pariwisata,0,0,0,0,0,Reza Rahadian Bersyukur Memerankan Sosok Habibie dalam Film,0
8010,8010,bt jin jadi bahan garagara gosip chat dengan bos lagi dadak viral,Hiburan_&_Selebriti,0,0,0,0,0,Jin BTS Jadi Bahan Gosip Gara-Gara Chat dengan Bosnya Mendadak Viral Lagi,1
6595,6595,akg game salim world group pasar warcraft of,Teknologi_&_Sains,0,0,0,0,0,AKG Games Salim Group Pasarkan World of Warcraft,0
5390,5390,Genap ganjil tak atas efektif macet dki terap saran erp,Regional_&_Daerah,0,0,0,0,1,"Ganjil Genap Tak Efektif Atasi Kemacetan, DKI Disarankan Terapkan ERP",0
3198,3198,bayi hukum tabung turut islam mui ini fatwa,Agama,0,0,1,1,1,"Hukum Bayi Tabung Menurut Islam, Ini 4 Fatwa MUI",1
6341,6341,bahuri firli sorot publik parpol sanjung jokowi usung,Berita_indonesia,0,0,0,0,1,"Firli Bahuri Disorot Publik, Disanjung Parpol Pengusung Jokowi",0
1034,1034,fimela fest orang faktor beauti laku bulli kata ini psikolog,Gaya_Hidup_&_Kesehatan,0,0,1,5,1,"FIMELA FEST 2019: 3 Faktor Seseorang Melakukan Beauty Bullying, Ini Kata Psikolog",1
7840,7840,Hamil bulan yasmin wildblood pamer potret kece putih serba,Hiburan_&_Selebriti,0,0,1,1,1,"Hamil 9 Bulan, Yasmine Wildblood Pamer Pemotretan Kece Serba Putih ",1
6618,6618,bmw alas tetap rawat pasar di daerah,Teknologi_&_Sains,0,0,0,0,0,Alasan BMW Tetap Merawat Pasar di Daerah,1
2703,2703,neymar peluang kembali masih ke barcelona,Olahraga,0,0,0,0,0,Neymar Masih Berpeluang Kembali ke Barcelona,1
2986,2986,komision ajak minta jokowi baha revisi kpk undangundang,Berita_indonesia,0,0,0,0,0,Komisioner Minta Jokowi Ajak Bahas Revisi Undang-Undang KPK,0
6701,6701,dibulli shandi aulia cara ini bala ucap kasar netizen,Hiburan_&_Selebriti,0,0,0,0,1,"Shandy Aulia Dibully, Ini Caranya Membalas Ucapan Kasar Netizen",1
5384,5384,mnc dan makmur leas gaya group sama kerja biaya alat berat,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,MNC Leasing dan Gaya Makmur Group Kerja Sama Pembiayaan Alat Berat,0
4511,4511,pemkab bogor rotasi jabat laku besarbesaran,Berita_indonesia,0,0,0,0,0,Pemkab Bogor Lakukan Rotasi Pejabat Besar-besaran,0
6684,6684,rini soemarno bumn dorong infrastruktur di bantu madagaskar,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,Rini Soemarno Dorong BUMN Bantu Infrastruktur di Madagaskar,0
6399,6399,U timna mariana vs utara skor akan ulang,Olahraga,0,1,1,5,2,"Timnas U-16 Vs Mariana Utara, Akankah Skor 18-0 Terulang?",1
1128,1128,Prahmana freddi libat konten horor youtub syut hingga luar negeri,Hiburan_&_Selebriti,0,0,0,0,1,"Freddy Prahmana Terlibat Konten Horor Youtube, Syuting Hingga Luar Negeri",0
4171,4171,punya italia mentalita kuat rekor tahan sempurna,Olahraga,0,0,0,0,1,"Punya Mentalitas Kuat, Italia Pertahankan Rekor Sempurna",0
5655,5655,tapd gelar rakor menindaklanjuti morowali rekomendasi bpk,Regional_&_Daerah,0,0,0,0,0,TAPD Morowali Gelar Rakor Menindaklanjuti Rekomendasi BPK,0
6353,6353,iphon trio luncur resmi ini lengkap spesifikasi,Teknologi_&_Sains,0,0,1,2,1,"Trio iPhone 11 Resmi Meluncur, Ini Spesifikasi Lengkapnya",1
3059,3059,sepakat dpr hapu di pasal rkuhp tentang luar sek nikah,Berita_indonesia,0,0,1,3,0,DPR Sepakat Hapus Pasal 418 di RKUHP tentang Seks Luar Nikah,0
5507,5507,tbbm pertamina rewulu desa bina gamol jadi ramah lingkung ekonomi,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,TBBM Pertamina Rewulu Bina Desa Gamol Jadi Ekonomi Ramah Lingkungan,0
2225,2225,keruk jangan di ema leluhur tanah kami,Berita_indonesia,0,0,0,0,0,"""Jangan Keruk Emas di Tanah Leluhur Kami"" ",1
7349,7349,dasar tipetip travel golong darah kamu masuk mana yang,Travel_&_Pariwisata,0,1,0,0,2,"Tipe-tipe Traveler Berdasarkan Golongan Darah, Kamu Masuk yang Mana?",1
4447,4447,bmkg kirim indonesia bantah asap ke malaysia,Berita_indonesia,0,0,0,0,0,BMKG Bantah Indonesia Kirim Asap ke Malaysia,0
2452,2452,soal dpr rapat capim kpk dengan masyarakat sipil icw tanpa,Berita_indonesia,0,0,0,0,0,DPR Rapat Soal Capim KPK dengan Masyarakat Sipil Tanpa ICW,0
2200,2200,Zen kivlan akan nota aju berat untuk dakwa tolak jaksa,Berita_indonesia,0,0,0,0,0,Kivlan Zen Akan Ajukan Nota Keberatan untuk Tolak Dakwaan Jaksa,0
7450,7450,isi intip rahasia ruang pesawat di pilot tempat dan pramugari istirahat,Travel_&_Pariwisata,0,0,0,0,1,"Mengintip Isi Ruangan Rahasia di Pesawat, Tempat Pilot dan Pramugari Beristirahat",1
7890,7890,monica agn ungkap sikap beda fan dengan indonesia luar negeri,Hiburan_&_Selebriti,0,0,0,0,0,Agnes Monica Ungkap Perbedaan Sikap Fans Indonesia dengan Luar Negeri,1
352,352,Wamena rusuh orang tewa warga,Berita_indonesia,0,0,1,2,1,"Rusuh Wamena, 16 Orang Warga Tewas",0
709,709,dampak asap kabut air lion group terbang batal,Berita_indonesia,0,0,1,2,1,"Dampak Kabut Asap, Lion Air Group Batalkan 21 Penerbangan",0
5664,5664,anthoni lengkap wakil di indonesia dua babak open china,Olahraga,0,0,1,2,0,Anthony Lengkapi 10 Wakil Indonesia di Babak Kedua China Open,0
1282,1282,kaya kumalasari barbi kerap ragu biarin kurang pajak saya kan,Hiburan_&_Selebriti,0,1,0,0,1,Kekayaan Barbie Kumalasari Kerap Diragukan: Biarin Mengurangi Pajak Saya Kan?,1
2969,2969,kein untuk rekomendasi perintah jokowimaruf amin,"Keuangan,Ekonomi_&_Bisnis",0,0,1,1,0,5 Rekomendasi KEIN untuk Pemerintahan Jokowi-Ma'ruf Amin,1
2753,2753,cerita petuga bpbd jam banyuma kirim bantu air bersih,Regional_&_Daerah,0,0,1,2,0,Cerita Petugas BPBD Banyumas 24 Jam Kirim Bantuan Air Bersih,1
2438,2438,rincian ini bangun skema biaya ibu kota baru,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,Ini Rincian Skema Biaya Pembangunan Ibu Kota Baru,1
4846,4846,bumn revitalisasi akan wisata objek ranupani,Berita_indonesia,0,0,0,0,0,BUMN akan Revitalisasi Objek Wisata Ranupani,0
5800,5800,ekspor nilai masih agustu alami tekan,"Keuangan,Ekonomi_&_Bisnis",0,0,1,4,0,Nilai Ekspor Agustus 2019 Masih Mengalami Tekanan,0
3144,3144,jadwal indonesia wakil di semifin vietnam open,Olahraga,0,0,1,4,0,Jadwal Wakil Indonesia di Semifinal Vietnam Open 2019,0
7810,7810,teuku wisnu haru anak stm bentrok tapi saat henti magrib azan bagi video ini sentuh,Hiburan_&_Selebriti,0,0,0,0,1,"Teuku Wisnu Terharu Anak STM Bentrok Tapi Berhenti Saat Azan Magrib, Bagikan Video Menyentuh Ini",1
1027,1027,kamu bisa mereka andal yang zodiak milik selalu inisiatif,Gaya_Hidup_&_Kesehatan,0,0,1,1,1,"Kamu Bisa Mengandalkan Mereka, 6 Zodiak yang Selalu Memiliki Inisiatif",1
3192,3192,ihsg buka tipi ke kuat,"Keuangan,Ekonomi_&_Bisnis",0,0,1,4,1,IHSG Dibuka Menguat Tipis ke 6.244   ,0
4872,4872,australia balap jatuh tim indonesia juara etap ii tour siak de,Olahraga,0,0,0,0,1,"Pembalap Australia Terjatuh, Tim Indonesia Juarai Etape II Tour de Siak",0
5459,5459,damping keluarga ikan kemen kembang pppa puspaga,Berita_indonesia,0,0,0,0,1,"Berikan Pendampingan Keluarga, Kemen PPPA Kembangkan Puspaga",0
3596,3596,cara mode aktif gmail di gelap android,Teknologi_&_Sains,0,0,1,2,0,Cara Aktifkan Mode Gelap Gmail di Android 10,1
108,108,karhutla satga investigasi sebab kebun bakar tebu ptpn ogan ilir vii,Berita_indonesia,0,0,0,0,0,Satgas Karhutla Investigasi Penyebab Kebakaran Kebun Tebu PTPN VII Ogan Ilir,0
3872,3872,lama miri tak nampak begini kondisi akhir agung hercul,Hiburan_&_Selebriti,1,0,0,0,2,"Miris! Lama Tak Nampak, Begini Kondisi Terakhir Agung Hercules",1
5382,5382,harga ema antam jaga tren ema kuat dunia datar,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,1,"Harga Emas Antam Jaga Tren Penguatan, Emas Dunia Mendatar",0
620,620,Udara kualita medan di masuk kategori sangat sehat tidak,Berita_indonesia,0,0,0,0,0,Kualitas Udara di Medan Masuk Kategori Sangat Tidak Sehat,0
8168,8168,sakit jantung ibunda kambuh kasu dengan garagara atta bebbi halilintar justru fey salah,Hiburan_&_Selebriti,0,0,0,0,1,"Penyakit Jantung Ibunda Kambuh Gara-Gara Kasus dengan Atta Halilintar, Bebby Fey Justru Disalahkan",1
4445,4445,sektor nasabah bank di rugi regul australia uang putus ini hal,"Keuangan,Ekonomi_&_Bisnis",1,0,0,0,2,"Nasabah Sektor Bank di Australia Rugi, Regulator Keuangan Putuskan Hal Ini!",1
4142,4142,Kabut asap di pontianak kota makin pekat,Berita_indonesia,0,0,0,0,0,Kabut Asap di Kota Pontianak Semakin Pekat,0
221,221,Doa kepala bppt bj habibi eyang intelektu pulih segera,Berita_indonesia,0,0,0,0,0,Kepala BPPT Doakan BJ Habibie 'Eyang Intelektual' Segera Pulih,0
6577,6577,toyota dan calya yang agya mana lebih tarik bagi konsumen,Teknologi_&_Sains,0,1,0,0,2,"Toyota Calya dan Agya, Mana yang Lebih Menarik Bagi Konsumen?",1
